image_id,source,bbox_count,stratify_group,fold
a677f18d9,arvalis_1,37,arvalis_1_1,1
a685fbf20,arvalis_1,63,arvalis_1_3,2
a6989b72e,arvalis_1,49,arvalis_1_2,0
a6a921e82,usask_1,49,usask_1_2,3
a6aeedae1,arvalis_1,53,arvalis_1_2,2
a6afb2315,ethz_1,63,ethz_1_3,0
a6c1cc190,arvalis_1,43,arvalis_1_2,2
a6c205e19,rres_1,44,rres_1_2,2
a6fcbeb71,inrae_1,12,inrae_1_0,2
a700357af,arvalis_1,49,arvalis_1_2,3
a70061d2b,arvalis_1,32,arvalis_1_1,0
a7365ee55,rres_1,46,rres_1_2,1
a7436f5c7,arvalis_1,27,arvalis_1_1,1
a750327c3,arvalis_1,36,arvalis_1_1,1
a7605a14e,rres_1,29,rres_1_1,4
a76360ece,arvalis_2,13,arvalis_2_0,4
a764cea1f,arvalis_3,32,arvalis_3_1,3
a76ca8630,usask_1,9,usask_1_0,3
a77598408,rres_1,49,rres_1_2,1
a78141039,arvalis_1,41,arvalis_1_2,4
a783f9679,arvalis_3,10,arvalis_3_0,0
a7a86396e,ethz_1,69,ethz_1_3,4
a7b16a92f,ethz_1,57,ethz_1_2,3
a7c24c3a8,arvalis_1,80,arvalis_1_4,3
a7e2015b3,ethz_1,83,ethz_1_4,3
a7e9ac14b,ethz_1,69,ethz_1_3,3
a7fca55c7,arvalis_1,25,arvalis_1_1,4
a815bae49,usask_1,25,usask_1_1,2
a81f68e82,ethz_1,58,ethz_1_2,3
a84af52ba,arvalis_3,34,arvalis_3_1,1
a85f39e3d,inrae_1,22,inrae_1_1,1
a88470ebd,inrae_1,32,inrae_1_1,0
a886d1e61,arvalis_1,36,arvalis_1_1,0
a88930f1f,rres_1,30,rres_1_1,4
a897f8dc8,arvalis_1,60,arvalis_1_3,2
a8b61f66a,rres_1,37,rres_1_1,2
a8cd65e4f,arvalis_1,37,arvalis_1_1,4
a8e1c8b37,rres_1,26,rres_1_1,0
a8eb74244,arvalis_1,49,arvalis_1_2,0
a8f992d8d,arvalis_1,50,arvalis_1_2,3
a90339a28,arvalis_3,22,arvalis_3_1,3
a90446700,usask_1,50,usask_1_2,3
a93b2e119,usask_1,20,usask_1_1,2
a93fe47af,ethz_1,79,ethz_1_3,1
a94964eda,arvalis_1,53,arvalis_1_2,3
a94d39f89,arvalis_1,52,arvalis_1_2,0
a965d4117,rres_1,54,rres_1_2,4
a97b31e99,arvalis_3,48,arvalis_3_2,1
a97e8476c,ethz_1,66,ethz_1_3,2
a9913b99c,arvalis_3,37,arvalis_3_1,2
a9aabd0c8,ethz_1,79,ethz_1_3,2
a9b1e5e29,arvalis_3,25,arvalis_3_1,4
a9b3451c9,arvalis_1,68,arvalis_1_3,3
a9cd1638c,arvalis_2,18,arvalis_2_0,1
a9dce39f3,arvalis_3,38,arvalis_3_1,0
a9fd8b7f3,arvalis_3,25,arvalis_3_1,3
aa10c1bab,arvalis_1,32,arvalis_1_1,0
aa171bd87,usask_1,23,usask_1_1,3
aa19d5412,arvalis_1,41,arvalis_1_2,4
aa29cef4a,arvalis_1,39,arvalis_1_1,1
aa457091c,arvalis_1,36,arvalis_1_1,1
aa4ec63aa,ethz_1,56,ethz_1_2,0
aa644920c,arvalis_3,16,arvalis_3_0,4
aa6b16251,arvalis_1,58,arvalis_1_2,1
aa7eba834,arvalis_1,50,arvalis_1_2,1
aa82bfd6a,rres_1,29,rres_1_1,2
aa8e3a1c3,ethz_1,57,ethz_1_2,3
aa93e44f2,ethz_1,85,ethz_1_4,2
aadb83e1d,arvalis_3,56,arvalis_3_2,2
aadc1fd23,arvalis_3,50,arvalis_3_2,4
aaf9d5f5c,ethz_1,49,ethz_1_2,2
ab026459d,arvalis_1,92,arvalis_1_4,2
ab026e14a,arvalis_1,34,arvalis_1_1,4
ab1bb325c,arvalis_1,49,arvalis_1_2,4
ab23f5b74,rres_1,61,rres_1_3,0
ab2dc3037,arvalis_1,40,arvalis_1_2,0
ab4ff3cfa,rres_1,49,rres_1_2,1
ab500e0d8,arvalis_1,43,arvalis_1_2,3
ab81b2342,rres_1,57,rres_1_2,4
ab891997e,arvalis_1,48,arvalis_1_2,0
ab8fa9772,usask_1,26,usask_1_1,0
ab9e2d432,arvalis_1,43,arvalis_1_2,0
abb037b27,ethz_1,67,ethz_1_3,1
abcb46fc1,rres_1,34,rres_1_1,3
abec65871,rres_1,33,rres_1_1,2
ac1e7253a,arvalis_3,9,arvalis_3_0,4
ac47b0c64,rres_1,43,rres_1_2,2
ac4e4e682,arvalis_3,45,arvalis_3_2,2
ac5bb0dfa,arvalis_3,8,arvalis_3_0,1
ac6b1b3a3,arvalis_2,21,arvalis_2_1,2
ac8365ca4,arvalis_1,49,arvalis_1_2,2
ac83702f3,inrae_1,26,inrae_1_1,3
ac891ac35,arvalis_3,18,arvalis_3_0,1
ac8eb0616,arvalis_1,52,arvalis_1_2,4
ac9e20f82,arvalis_1,47,arvalis_1_2,3
aca4fa91a,ethz_1,81,ethz_1_4,4
aca5a7a07,arvalis_1,27,arvalis_1_1,0
acb011afd,arvalis_1,51,arvalis_1_2,1
ad0d224d6,usask_1,35,usask_1_1,2
ad256655b,arvalis_1,37,arvalis_1_1,2
ad3fea21b,arvalis_1,20,arvalis_1_1,1
ad59fa99c,ethz_1,74,ethz_1_3,0
ad5ef99be,rres_1,50,rres_1_2,2
ad62f80f2,arvalis_3,55,arvalis_3_2,3
ad67b76a3,ethz_1,56,ethz_1_2,2
ad6e9eea2,inrae_1,22,inrae_1_1,3
ad6eaaf54,ethz_1,70,ethz_1_3,3
ad94558cf,arvalis_1,47,arvalis_1_2,1
adb1ef13e,arvalis_1,36,arvalis_1_1,2
ade6dd872,arvalis_1,46,arvalis_1_2,4
ade734b6a,inrae_1,23,inrae_1_1,2
ae1ec9804,inrae_1,15,inrae_1_0,4
ae1fcb590,usask_1,29,usask_1_1,1
ae23fd95e,arvalis_3,46,arvalis_3_2,2
ae5132628,arvalis_1,58,arvalis_1_2,2
ae5b2d4b3,arvalis_3,7,arvalis_3_0,4
ae876f3ef,rres_1,35,rres_1_1,3
aeb9f155b,arvalis_1,39,arvalis_1_1,3
aebb5ab04,arvalis_3,21,arvalis_3_1,2
aec95891a,rres_1,32,rres_1_1,1
aedca9e2e,rres_1,48,rres_1_2,1
aeff69b31,arvalis_1,42,arvalis_1_2,2
af101aa29,ethz_1,80,ethz_1_4,3
af13ca6bc,ethz_1,62,ethz_1_3,2
af14863c5,ethz_1,72,ethz_1_3,3
af1507e03,ethz_1,69,ethz_1_3,0
af1f9ee99,ethz_1,74,ethz_1_3,2
af32eb10c,arvalis_2,20,arvalis_2_1,1
af35871fc,ethz_1,69,ethz_1_3,1
af4f717aa,rres_1,55,rres_1_2,3
af785ce1e,rres_1,50,rres_1_2,4
af7f4eb72,arvalis_3,13,arvalis_3_0,0
af861c3be,arvalis_3,19,arvalis_3_0,1
af9b3c251,arvalis_3,45,arvalis_3_2,3
af9dc42e8,arvalis_1,26,arvalis_1_1,3
afb240f5a,ethz_1,77,ethz_1_3,2
afb7671e5,usask_1,33,usask_1_1,0
afb9f53cd,arvalis_2,25,arvalis_2_1,2
afd82a1d7,ethz_1,80,ethz_1_4,2
afde13f4a,ethz_1,76,ethz_1_3,4
afe4fd4f5,arvalis_1,48,arvalis_1_2,1
afe608129,rres_1,40,rres_1_2,4
aff4e0a02,arvalis_1,44,arvalis_1_2,4
affe1643d,rres_1,52,rres_1_2,0
b00b900a1,arvalis_3,22,arvalis_3_1,2
b030ec7d3,ethz_1,73,ethz_1_3,1
b035aabf0,rres_1,43,rres_1_2,1
b04239da0,ethz_1,79,ethz_1_3,2
b07680974,arvalis_3,13,arvalis_3_0,4
b0833ce3d,arvalis_1,51,arvalis_1_2,3
b0a22c629,arvalis_1,40,arvalis_1_2,2
b0a32bf24,arvalis_1,80,arvalis_1_4,3
b0a8fcaf8,ethz_1,83,ethz_1_4,0
b0caf416d,arvalis_3,28,arvalis_3_1,1
b0d4a70e0,rres_1,62,rres_1_3,4
b0daf69ce,arvalis_3,61,arvalis_3_3,3
b1100369a,ethz_1,70,ethz_1_3,0
b1341e5ff,arvalis_1,51,arvalis_1_2,0
b1356efe7,arvalis_3,2,arvalis_3_0,1
b13f38e6f,usask_1,14,usask_1_0,0
b1642dc6f,rres_1,60,rres_1_3,0
b1643e118,inrae_1,28,inrae_1_1,3
b18b34ed2,arvalis_1,60,arvalis_1_3,2
b1990fa45,arvalis_1,45,arvalis_1_2,1
b1b1b8fba,arvalis_1,46,arvalis_1_2,1
b1c1aade8,arvalis_1,24,arvalis_1_1,3
b1cf5e43c,arvalis_1,35,arvalis_1_1,4
b1e31c10b,usask_1,42,usask_1_2,0
b1e4a723e,arvalis_3,15,arvalis_3_0,1
b20d35e4d,ethz_1,52,ethz_1_2,0
b21ca086c,arvalis_1,51,arvalis_1_2,0
b22f456aa,arvalis_2,14,arvalis_2_0,0
b24a3ecee,arvalis_1,32,arvalis_1_1,4
b2672900e,ethz_1,66,ethz_1_3,2
b26aeda3c,arvalis_1,54,arvalis_1_2,1
b27a68a05,ethz_1,79,ethz_1_3,0
b28548e32,ethz_1,62,ethz_1_3,2
b28fb55cc,arvalis_2,18,arvalis_2_0,4
b29274495,arvalis_1,42,arvalis_1_2,2
b2b578c39,inrae_1,26,inrae_1_1,2
b2d397a82,arvalis_2,17,arvalis_2_0,4
b2de96e22,arvalis_1,50,arvalis_1_2,1
b2efe29e7,inrae_1,16,inrae_1_0,2
b2f2a5dfd,arvalis_1,53,arvalis_1_2,4
b2fbd25ac,ethz_1,74,ethz_1_3,1
b30d051ab,arvalis_1,27,arvalis_1_1,4
b33ff76a8,arvalis_1,52,arvalis_1_2,4
b35fb3de5,arvalis_3,61,arvalis_3_3,3
b373b765d,arvalis_1,52,arvalis_1_2,1
b3822b5cd,arvalis_2,20,arvalis_2_1,4
b3868e293,ethz_1,82,ethz_1_4,2
b39cc58f6,arvalis_1,35,arvalis_1_1,2
b3b2e3768,ethz_1,54,ethz_1_2,0
b3bd71a4b,arvalis_2,20,arvalis_2_1,3
b3c320e1b,ethz_1,88,ethz_1_4,0
b3c96d5ad,arvalis_3,17,arvalis_3_0,2
b3d2304bf,arvalis_3,16,arvalis_3_0,0
b3dd471bc,inrae_1,22,inrae_1_1,2
b3e72b002,arvalis_3,13,arvalis_3_0,4
b3ea991e1,rres_1,40,rres_1_2,0
b40d7ae4e,arvalis_1,40,arvalis_1_2,3
b43718050,arvalis_1,33,arvalis_1_1,3
b4424d3cc,inrae_1,22,inrae_1_1,1
b44b1faa9,arvalis_3,2,arvalis_3_0,0
b45096c1e,arvalis_3,42,arvalis_3_2,3
b4661eb6f,rres_1,32,rres_1_1,3
b46dce732,rres_1,33,rres_1_1,3
b47137eb7,arvalis_3,14,arvalis_3_0,0
b48a55da3,arvalis_1,51,arvalis_1_2,1
b49e3593d,arvalis_1,27,arvalis_1_1,0
b4cfcce63,inrae_1,28,inrae_1_1,4
b4d60b5a2,arvalis_2,25,arvalis_2_1,2
b4dced91c,arvalis_3,38,arvalis_3_1,3
b5264e0ad,arvalis_1,30,arvalis_1_1,2
b53afdf5c,usask_1,45,usask_1_2,1
b54755cf1,ethz_1,70,ethz_1_3,1
b5487f037,ethz_1,81,ethz_1_4,0
b56668db8,inrae_1,23,inrae_1_1,1
b57f67edf,arvalis_3,9,arvalis_3_0,0
b58605092,arvalis_2,18,arvalis_2_0,4
b59778e6b,ethz_1,65,ethz_1_3,2
b5a90214f,arvalis_1,54,arvalis_1_2,3
b5e726c10,arvalis_3,14,arvalis_3_0,3
b5e7db94b,arvalis_1,42,arvalis_1_2,1
b615a1f5c,arvalis_3,25,arvalis_3_1,1
b61e3461d,arvalis_1,62,arvalis_1_3,1
b61e9bd86,rres_1,36,rres_1_1,4
b61ff5016,rres_1,35,rres_1_1,0
b6265c083,rres_1,62,rres_1_3,1
b628691a2,arvalis_3,9,arvalis_3_0,2
b6324ea82,arvalis_1,33,arvalis_1_1,2
b65a59339,arvalis_3,51,arvalis_3_2,1
b65e07813,inrae_1,32,inrae_1_1,2
b67b3c007,ethz_1,49,ethz_1_2,1
b67b4d2e8,rres_1,48,rres_1_2,1
b69255534,ethz_1,60,ethz_1_3,2
b696f57e0,inrae_1,28,inrae_1_1,2
b6a159fd4,arvalis_1,50,arvalis_1_2,2
b6ab77fd7,usask_1,47,usask_1_2,3
b6b899073,arvalis_3,57,arvalis_3_2,0
b6df6691b,arvalis_1,51,arvalis_1_2,3
b6e406cd1,rres_1,52,rres_1_2,1
b6eb131d8,rres_1,51,rres_1_2,1
b6f8a915e,ethz_1,52,ethz_1_2,4
b6fff3f79,arvalis_1,36,arvalis_1_1,1
b70b381d0,arvalis_3,11,arvalis_3_0,2
b70c20580,ethz_1,95,ethz_1_4,3
b70d3e890,ethz_1,69,ethz_1_3,1
b72ba28ed,arvalis_2,21,arvalis_2_1,1
b7341c950,ethz_1,85,ethz_1_4,4
b74131d1f,ethz_1,86,ethz_1_4,3
b745b9e4d,arvalis_2,21,arvalis_2_1,0
b75c3bb71,arvalis_3,25,arvalis_3_1,4
b77e8c906,inrae_1,20,inrae_1_1,3
b79a35c8d,ethz_1,95,ethz_1_4,0
b7a50fdd9,arvalis_1,32,arvalis_1_1,3
b7c9166b6,rres_1,68,rres_1_3,1
b7c97a57b,usask_1,14,usask_1_0,1
b7d03627f,arvalis_2,9,arvalis_2_0,2
b7fc05af8,usask_1,17,usask_1_0,0
b80ec5988,rres_1,51,rres_1_2,4
b815af10b,usask_1,32,usask_1_1,1
b824c0e55,inrae_1,26,inrae_1_1,3
b82f4b1cb,inrae_1,25,inrae_1_1,0
b838eaf1d,rres_1,61,rres_1_3,2
b8402b0ce,ethz_1,62,ethz_1_3,1
b844b0d4f,arvalis_3,37,arvalis_3_1,2
b84e88d30,arvalis_1,33,arvalis_1_1,4
b868e25ce,arvalis_3,12,arvalis_3_0,3
b88fcdafb,ethz_1,64,ethz_1_3,4
b899eec9f,rres_1,63,rres_1_3,0
b8ddb6c73,rres_1,33,rres_1_1,2
b900ac004,ethz_1,52,ethz_1_2,2
b900ef546,arvalis_1,33,arvalis_1_1,3
b902a5132,arvalis_1,35,arvalis_1_1,3
b922186af,arvalis_3,47,arvalis_3_2,0
b95e8d11b,arvalis_1,62,arvalis_1_3,2
b95fd89e3,arvalis_1,54,arvalis_1_2,1
b96e8e1f5,arvalis_2,15,arvalis_2_0,2
b9bffd5e2,rres_1,49,rres_1_2,0
b9c9c2559,rres_1,64,rres_1_3,0
b9d2dbd0f,arvalis_1,37,arvalis_1_1,3
b9d5a380d,ethz_1,61,ethz_1_3,1
b9e747e1b,ethz_1,74,ethz_1_3,1
b9ffac7be,ethz_1,64,ethz_1_3,3
ba05c7bde,arvalis_1,55,arvalis_1_2,0
ba18364b2,ethz_1,78,ethz_1_3,0
ba290b964,arvalis_1,22,arvalis_1_1,3
ba3199d7a,ethz_1,69,ethz_1_3,3
ba3404681,rres_1,57,rres_1_2,0
ba35357cb,ethz_1,75,ethz_1_3,3
ba586e514,ethz_1,81,ethz_1_4,2
ba746e119,arvalis_1,63,arvalis_1_3,1
ba9133208,arvalis_3,11,arvalis_3_0,4
ba98d009b,arvalis_1,34,arvalis_1_1,0
bad015d3b,arvalis_1,50,arvalis_1_2,2
bad10b9c4,ethz_1,74,ethz_1_3,4
bb1c3ce8f,arvalis_3,24,arvalis_3_1,0
bb2076d4c,arvalis_1,33,arvalis_1_1,3
bb3a2e25d,arvalis_1,47,arvalis_1_2,0
bb3df77ab,rres_1,47,rres_1_2,0
bb6229e9c,rres_1,47,rres_1_2,1
bb67d5c2e,arvalis_1,52,arvalis_1_2,0
bb69ce275,arvalis_1,31,arvalis_1_1,2
bb808af6f,arvalis_1,31,arvalis_1_1,2
bb835a3d2,ethz_1,54,ethz_1_2,0
bb8e9a0a1,ethz_1,70,ethz_1_3,0
bb9be63d1,ethz_1,72,ethz_1_3,1
bb9c7a94a,arvalis_1,36,arvalis_1_1,4
bbce58f71,arvalis_3,40,arvalis_3_2,3
bbdc7e299,usask_1,22,usask_1_1,1
bbec6e514,ethz_1,90,ethz_1_4,1
bbf57e28b,arvalis_1,36,arvalis_1_1,4
bc1666f8c,ethz_1,60,ethz_1_3,4
bc226ebfd,usask_1,16,usask_1_0,4
bc49e2888,rres_1,54,rres_1_2,1
bc64c4252,ethz_1,72,ethz_1_3,4
bcaa081f5,arvalis_1,33,arvalis_1_1,1
bcb8e2fb7,inrae_1,24,inrae_1_1,4
bce2fdc4d,arvalis_2,22,arvalis_2_1,1
bcf1dfc59,arvalis_1,48,arvalis_1_2,4
bd1bb8628,arvalis_1,42,arvalis_1_2,2
bd20bc5c9,arvalis_2,24,arvalis_2_1,3
bd33b4fef,inrae_1,22,inrae_1_1,2
bd53c4a79,rres_1,69,rres_1_3,3
bd5cb3bc5,usask_1,34,usask_1_1,3
bd68a3064,arvalis_3,64,arvalis_3_3,4
bd9083329,arvalis_2,20,arvalis_2_1,2
be03606e0,ethz_1,70,ethz_1_3,0
be0fd10b4,arvalis_1,52,arvalis_1_2,4
be11c4e40,usask_1,21,usask_1_1,2
be29a83ad,rres_1,51,rres_1_2,1
be2ce55d5,arvalis_3,29,arvalis_3_1,4
be589b720,arvalis_3,30,arvalis_3_1,1
be5ba0745,usask_1,8,usask_1_0,1
be6c72a2c,arvalis_1,20,arvalis_1_1,3
be9f01839,arvalis_1,44,arvalis_1_2,3
beacc5971,arvalis_3,5,arvalis_3_0,3
bead3cebe,ethz_1,83,ethz_1_4,4
bebf1704f,arvalis_3,3,arvalis_3_0,2
bf0631017,ethz_1,56,ethz_1_2,4
bf0d58e83,arvalis_3,15,arvalis_3_0,4
bf2027ed3,rres_1,60,rres_1_3,3
bf2c0adde,ethz_1,93,ethz_1_4,2
bf2d1a625,arvalis_1,32,arvalis_1_1,3
bf30984fd,inrae_1,19,inrae_1_0,0
bf48d8c97,ethz_1,81,ethz_1_4,1
bf4a133c9,rres_1,33,rres_1_1,0
bf4b052f1,ethz_1,74,ethz_1_3,1
bf697b8c4,arvalis_1,48,arvalis_1_2,0
bf90bf2ec,arvalis_3,65,arvalis_3_3,0
bfaa92629,ethz_1,84,ethz_1_4,1
bfbe6654b,arvalis_3,46,arvalis_3_2,1
bfcaa59eb,arvalis_3,32,arvalis_3_1,1
bfe0b9132,rres_1,40,rres_1_2,4
bff5440bc,usask_1,9,usask_1_0,2
c009d9de3,arvalis_1,27,arvalis_1_1,3
c00c660fc,arvalis_1,42,arvalis_1_2,3
c00e6b4c5,arvalis_1,33,arvalis_1_1,3
c01a58fdb,arvalis_1,35,arvalis_1_1,4
c01baaca6,arvalis_3,25,arvalis_3_1,2
c0217fd95,ethz_1,90,ethz_1_4,1
c022ddc42,rres_1,57,rres_1_2,4
c02bfe3f2,ethz_1,81,ethz_1_4,2
c04bc8abb,arvalis_1,38,arvalis_1_1,0
c04c3f192,arvalis_3,14,arvalis_3_0,1
c07795af6,arvalis_1,43,arvalis_1_2,3
c07d3abee,arvalis_1,42,arvalis_1_2,2
c08aa4a62,ethz_1,82,ethz_1_4,0
c09caecc1,ethz_1,79,ethz_1_3,4
c0a6307fa,ethz_1,75,ethz_1_3,0
c0ad0793a,arvalis_3,18,arvalis_3_0,1
c0bc8d9f2,ethz_1,71,ethz_1_3,4
c0cb6aa18,arvalis_3,14,arvalis_3_0,4
c0d460d6a,arvalis_3,11,arvalis_3_0,0
c0e168cd3,ethz_1,95,ethz_1_4,0
c0fa19bac,arvalis_3,4,arvalis_3_0,3
c1279ebc9,usask_1,22,usask_1_1,4
c14c1e300,arvalis_1,65,arvalis_1_3,0
c1577d6ff,arvalis_3,48,arvalis_3_2,1
c15a563d8,rres_1,58,rres_1_2,2
c164bb5bb,inrae_1,24,inrae_1_1,3
c1973a2fe,ethz_1,60,ethz_1_3,4
c1a61bc88,ethz_1,58,ethz_1_2,4
c1bea7def,arvalis_3,4,arvalis_3_0,3
c1cdb43d9,arvalis_1,35,arvalis_1_1,0
c20958f55,ethz_1,75,ethz_1_3,3
c223249af,rres_1,52,rres_1_2,3
c233d242d,arvalis_1,69,arvalis_1_3,1
c23c950a9,arvalis_2,21,arvalis_2_1,3
c25cf1f92,rres_1,68,rres_1_3,3
c26cd234a,rres_1,51,rres_1_2,3
c29961ce8,ethz_1,51,ethz_1_2,4
c2b54f1fe,ethz_1,63,ethz_1_3,1
c2b7f1929,ethz_1,66,ethz_1_3,0
c2d23766d,inrae_1,16,inrae_1_0,1
c2fd0893f,inrae_1,27,inrae_1_1,3
c31bf0e39,ethz_1,66,ethz_1_3,1
c328e6c68,arvalis_1,38,arvalis_1_1,1
c34dd05a3,arvalis_1,20,arvalis_1_1,4
c35347675,arvalis_2,18,arvalis_2_0,1
c354a54ac,rres_1,42,rres_1_2,0
c35743243,arvalis_2,29,arvalis_2_1,2
c39699dba,ethz_1,68,ethz_1_3,3
c39f45ee0,arvalis_1,72,arvalis_1_3,0
c3a8a41cd,rres_1,39,rres_1_1,4
c3bdd1b3a,ethz_1,56,ethz_1_2,2
c3c03e0b7,usask_1,8,usask_1_0,3
c3c8b6aa5,ethz_1,62,ethz_1_3,2
c3c959c98,arvalis_3,14,arvalis_3_0,0
c3e712a5d,ethz_1,77,ethz_1_3,4
c3fa071f6,arvalis_1,61,arvalis_1_3,1
c40c32697,ethz_1,73,ethz_1_3,4
c4224d4b2,ethz_1,46,ethz_1_2,4
c434ccb01,arvalis_1,50,arvalis_1_2,1
c446944d6,rres_1,45,rres_1_2,0
c45841e26,arvalis_3,22,arvalis_3_1,4
c4731ac9e,rres_1,58,rres_1_2,4
c47a1b214,arvalis_3,11,arvalis_3_0,0
c49ed83ce,arvalis_3,10,arvalis_3_0,4
c4b6168b5,arvalis_1,30,arvalis_1_1,3
c4b7bc850,arvalis_1,32,arvalis_1_1,3
c4dc3c575,arvalis_1,56,arvalis_1_2,1
c4f586e0e,arvalis_1,25,arvalis_1_1,3
c4f8e6485,inrae_1,21,inrae_1_1,1
c4ffde64b,rres_1,41,rres_1_2,4
c509717b1,arvalis_1,73,arvalis_1_3,1
c52f29668,arvalis_1,33,arvalis_1_1,2
c57d53093,ethz_1,50,ethz_1_2,2
c580831f7,arvalis_2,12,arvalis_2_0,0
c5c70baa6,arvalis_3,32,arvalis_3_1,2
c5c9bdea8,arvalis_1,37,arvalis_1_1,0
c5d1a8143,arvalis_1,33,arvalis_1_1,0
c5ef2f9d2,inrae_1,19,inrae_1_0,1
c5fe7d000,ethz_1,60,ethz_1_3,4
c60a61cf5,arvalis_1,51,arvalis_1_2,1
c631c7fdb,arvalis_1,47,arvalis_1_2,3
c6357c9d8,ethz_1,64,ethz_1_3,3
c63dc2890,arvalis_3,11,arvalis_3_0,3
c6454073b,arvalis_1,25,arvalis_1_1,0
c64a4006c,usask_1,46,usask_1_2,2
c64a8e237,ethz_1,81,ethz_1_4,1
c64da3b0d,arvalis_3,52,arvalis_3_2,2
c6654ff53,ethz_1,58,ethz_1_2,2
c66c3b651,ethz_1,45,ethz_1_2,4
c672ca0b0,rres_1,59,rres_1_2,0
c682d8c66,usask_1,26,usask_1_1,4
c6a299f4d,rres_1,45,rres_1_2,3
c6b4933f7,usask_1,35,usask_1_1,1
c6ca898c2,arvalis_2,19,arvalis_2_0,3
c6d94be4c,inrae_1,21,inrae_1_1,1
c6e6f5527,ethz_1,77,ethz_1_3,2
c720c9774,inrae_1,13,inrae_1_0,1
c7385941e,ethz_1,67,ethz_1_3,3
c73f0a714,usask_1,31,usask_1_1,3
c742fa9ae,ethz_1,85,ethz_1_4,4
c74db0380,ethz_1,67,ethz_1_3,4
c7532e8e6,rres_1,56,rres_1_2,4
c7637f1dd,usask_1,33,usask_1_1,1
c76f1c69b,arvalis_2,22,arvalis_2_1,4
c78072dbe,arvalis_1,54,arvalis_1_2,3
c78edc091,rres_1,34,rres_1_1,3
c7b9b6d62,arvalis_3,16,arvalis_3_0,2
c7ba07095,rres_1,46,rres_1_2,3
c7c00c1a3,arvalis_1,38,arvalis_1_1,2
c7c9b4e72,rres_1,30,rres_1_1,0
c7d3b408d,arvalis_1,32,arvalis_1_1,1
c7df66915,inrae_1,26,inrae_1_1,4
c808023f3,arvalis_1,36,arvalis_1_1,3
c8237c2e6,arvalis_2,22,arvalis_2_1,1
c83c24607,arvalis_3,14,arvalis_3_0,2
c83d339fe,arvalis_3,7,arvalis_3_0,3
c85eedb4c,rres_1,26,rres_1_1,4
c86621747,usask_1,45,usask_1_2,0
c87c9e9b2,arvalis_3,15,arvalis_3_0,3
c8851847c,usask_1,29,usask_1_1,1
c88635e09,arvalis_2,22,arvalis_2_1,4
c88836133,arvalis_1,44,arvalis_1_2,3
c88f6408f,arvalis_1,32,arvalis_1_1,3
c8909d7a1,arvalis_1,37,arvalis_1_1,0
c8927c5e1,rres_1,72,rres_1_3,2
c89aed93e,ethz_1,69,ethz_1_3,4
c8b81529c,arvalis_2,25,arvalis_2_1,1
c8c449bf0,inrae_1,15,inrae_1_0,4
c8defc0d1,arvalis_3,14,arvalis_3_0,3
c8e5e50ec,rres_1,35,rres_1_1,4
c90bf4552,arvalis_1,59,arvalis_1_2,4
c9175cfdd,inrae_1,21,inrae_1_1,0
c925fda69,ethz_1,54,ethz_1_2,0
c936df99a,arvalis_3,50,arvalis_3_2,4
c94e8a60c,ethz_1,58,ethz_1_2,4
c94f8dd92,arvalis_3,38,arvalis_3_1,3
c968cffa4,ethz_1,92,ethz_1_4,2
c97adf022,inrae_1,24,inrae_1_1,2
c988834c9,rres_1,33,rres_1_1,4
c9a573b93,ethz_1,58,ethz_1_2,3
c9ade75be,arvalis_3,85,arvalis_3_4,4
c9b23ec87,arvalis_1,45,arvalis_1_2,1
c9d1bc268,arvalis_1,39,arvalis_1_1,2
c9d60e075,arvalis_2,15,arvalis_2_0,2
c9f534ca0,arvalis_3,11,arvalis_3_0,3
ca08214f1,rres_1,52,rres_1_2,3
ca22dfe75,arvalis_1,60,arvalis_1_3,3
ca2b57db7,rres_1,22,rres_1_1,0
ca3101e66,ethz_1,60,ethz_1_3,0
ca4769387,ethz_1,71,ethz_1_3,4
ca4cb597b,usask_1,17,usask_1_0,0
ca56c6d41,rres_1,59,rres_1_2,3
ca5e51e59,arvalis_3,20,arvalis_3_1,1
ca664da7d,rres_1,56,rres_1_2,1
ca7d49213,ethz_1,72,ethz_1_3,2
caa7d043e,rres_1,52,rres_1_2,1
cab50874d,arvalis_3,13,arvalis_3_0,3
cabe03050,arvalis_1,33,arvalis_1_1,1
cacd820db,arvalis_2,27,arvalis_2_1,0
cadb3740d,arvalis_3,70,arvalis_3_3,3
cb0a32cbb,arvalis_3,12,arvalis_3_0,2
cb256df87,arvalis_2,27,arvalis_2_1,4
cb3236ed5,ethz_1,71,ethz_1_3,1
cb34f7509,ethz_1,58,ethz_1_2,2
cb4d2d66b,arvalis_1,40,arvalis_1_2,4
cb7a2a690,arvalis_1,53,arvalis_1_2,0
cbab952fe,arvalis_3,7,arvalis_3_0,1
cbbc58a4c,rres_1,44,rres_1_2,0
cbfaa3ed9,arvalis_3,45,arvalis_3_2,3
cbfd50139,arvalis_1,26,arvalis_1_1,0
cc1a14dfc,inrae_1,24,inrae_1_1,0
cc236443b,ethz_1,77,ethz_1_3,4
cc2bbb768,rres_1,56,rres_1_2,1
cc4d168f6,arvalis_3,38,arvalis_3_1,2
cc81eb577,arvalis_1,44,arvalis_1_2,2
cc9092474,usask_1,46,usask_1_2,4
ccb8097e3,arvalis_2,16,arvalis_2_0,2
ccd16cf61,arvalis_1,62,arvalis_1_3,1
ccd5d31da,ethz_1,68,ethz_1_3,1
cce5cb631,arvalis_3,11,arvalis_3_0,2
